0,059507344,0,3348177075,-0,314047575,0,5205059052,0,6940138139
0,064512227,0,3291820884,0,06652283669,-0,2285766602,0,4062430611
0,069547627,0,1064253449,-0,4201316833,0,2232255936,0,4875106676
0,07455251,0,1931107342,0,1132888794,-0,162856102,0,2768541779
0,079557393,-0,3502912223,0,3332028389,-0,0461473465,0,4856517784
0,084592793,0,8695667982,0,02003717422,0,9264669418,1,27078279
0,089597676,-0,8361479044,-0,08887195587,0,5893878937,1,026849372
0,094633076,-0,8408170938,0,4555802345,1,360762596,1,663190181
0,099637959,-0,8280897141,0,4861006737,1,35428524,1,660155099
0,10467336,-0,7232394814,0,6295223236,0,2372407913,0,9877534594
0,109678242,-0,7269317508,0,6437482834,0,2340784073,0,9988164613
0,114713643,-0,1819530874,0,5764567852,0,02577781677,0,6050403681
0,119718526,-0,2350305915,0,5701951981,0,02641391754,0,6173002818
0,124723408,0,193230778,1,67356205,-1,062714577,1,991861024
0,129758809,0,173351258,1,667773485,-1,061577797,1,984556997
0,134763692,0,4358966351,0,4254934788,0,7491168976,0,9655188777
0,139768574,-0,216589421,1,456589699,0,6571216583,1,612567332
0,144773457,-0,2452862412,0,7497520447,0,7601184845,1,095478699
0,149808858,-0,2256606221,0,7103500366,0,7697868347,1,071490393
0,15481374,-0,3922168911,0,518674612,0,361577034,0,7440399145
0,159818623,-0,3803450167,0,5170650482,0,362118721,0,7369861355
0,164823506,-0,6779765487,0,1249258518,0,4172325134,0,8058173734
0,169828389,-0,002399668097,1,770240784,0,250875473,1,787930841
0,174833272,-0,983564496,0,2805056572,1,437731743,1,76441353
0,179838155,-0,6720715761,1,247117519,0,3959093094,1,470961078
0,184843037,-0,7241283655,1,247203112,0,395195961,1,495345224
0,189878438,1,176415443,0,6366631985,2,015209198,2,418752041
0,194883321,1,15315187,1,292821884,0,09656143188,1,735071114
0,199888203,1,836403131,0,6939995289,-0,4722700119,2,019170813
0,204893086,0,8209849,0,1830646992,-0,3808774948,0,9233615522
0,209897969,1,489637971,1,399037838,-0,2874412537,2,063722518
0,214933369,0,6749533415,1,583813906,-1,011742592,1,996910507
0,219938252,-0,746240437,0,3485476971,-0,4767541885,0,9516589953
0,224943135,1,193786025,1,187651396,0,6295585632,1,797772204
0,229978535,-1,055924892,0,4644899368,2,814164162,3,04142207
0,234983418,-0,5749907494,0,2852985859,1,727977753,1,843343907
0,240018819,-1,336744785,-0,2517299652,-0,470541954,1,439327734
0,245023701,0,7188683748,0,8172879219,-0,5197973251,1,206200873
0,250028584,-0,03926448524,-1,730009079,1,554400444,2,326076923
0,255063985,0,599842906,-0,6474657059,0,4369325638,0,9848519774
0,260068867,-0,2900242209,-1,293881655,-1,4050951,1,931977232
0,26507375,-1,541876435,-1,762985945,-2,315810204,3,293702974
0,270109151,-1,414727449,-2,913828373,1,350068092,3,509206947
0,275114033,-0,6433739066,-3,152787924,2,013447762,3,795783656
0,280118916,0,138959989,-2,536466599,1,297199249,2,8523146
0,285154317,-0,1988646537,-2,400061369,2,077874184,3,180786514
0,290159199,-0,2134830356,-2,348543167,2,06652832,3,13556523
0,295164082,0,7137367725,-3,055194139,2,407299995,3,954582744
0,300168965,0,9731593728,-2,629619837,-1,256748199,3,072678911
0,305204365,0,9732558131,-2,613361835,-1,260091782,3,060182717
0,310209248,-0,201854974,-2,357011318,-2,771491051,3,643818111
0,315214131,0,2263233364,-2,677464485,-0,9092254639,2,836675742
0,320219014,-0,4538315535,-2,891674995,2,220861435,3,674230922
0,325223897,-1,159582853,-3,028975964,1,318871498,3,50124975
0,330259297,1,11342144,-0,8454200029,-0,1181249619,1,402995293
0,33526418,1,085819483,-0,7989928722,-0,1270952225,1,35408521
0,340269063,0,6903879642,-1,622941971,-0,8043079376,1,938423958
0,345273946,0,6711965799,-1,607716918,-0,8071546555,1,920093012
0,350278828,-0,01217927784,-2,125042915,-4,708518028,5,165858859
0,355314229,-0,4427738786,-2,990354538,-2,075270653,3,666744776
0,360319112,-0,395575881,-2,968884706,-2,078795433,3,645839702
0,365323994,-0,7216780782,-3,096427917,3,583863258,4,790903981
0,370328877,0,2251419574,-1,566102862,0,6746425629,1,720031879
0,375364278,0,2328080386,-1,533916712,0,6693305969,1,689705155
0,38036916,-0,9810033441,-2,576156139,0,56387043,2,813698256
0,385374043,-0,1720909476,-2,324635029,1,465461731,2,753383627
0,390409444,0,720476985,-1,736902952,-1,860996246,2,645605031
0,395414326,-0,9565829635,-2,086244583,-4,375909805,4,941260371
0,400419209,-0,9505300522,-2,049310684,-4,381573677,4,929641929
0,40545461,-0,5287798643,-2,737899303,-2,197024345,3,550016439
0,410459492,-1,408042908,-1,370434403,1,115158081,2,259259354
0,415464375,-0,6542876363,-2,491154194,2,780151367,3,789879042
0,420499776,-0,07391603291,-2,080035686,-0,08862686157,2,083234686
0,425504658,0,1989116967,-1,711479187,1,867389679,2,540840625
0,430509541,0,7761973143,-2,368553638,1,29960537,2,810961175
0,435514424,0,775156498,-2,344131947,1,29643631,2,788650083
0,440549824,0,2991464734,-1,409685135,-3,403548241,3,696057551
0,445554707,0,3161310554,-1,37061882,-3,40819931,3,687052662
0,45055959,-1,102342963,-1,149256349,0,5758953094,1,693400594
0,455564473,0,006527677178,-2,984268904,5,335058212,6,112998416
0,460599873,0,02431693673,-2,962565184,5,332928658,6,100615694
0,465604756,0,2411434501,-2,013173819,0,737616539,2,157567414
0,470609639,-0,01422077417,-1,756592989,0,8299684525,1,942850687
0,475614522,0,6551685929,-1,786809564,1,466532707,2,402634488
0,480619405,0,8769138455,-1,287719131,-1,659208298,2,27599882
0,485654805,0,5169981718,-1,645626545,-3,85082531,4,219505824
0,490659688,-0,6869700551,-2,023314238,-2,99505043,3,679137866
0,495664571,-1,516270518,-1,842903376,0,7367544174,2,497634122
0,500669453,-0,469671756,-1,911123753,4,022747993,4,478335291
0,505704854,-1,091435313,-1,457751751,2,923350334,3,444161493
0,510709737,-1,102360964,-1,449452877,2,922308922,3,443254677
0,515714619,-0,5235211849,-1,876969099,0,4619092941,2,002610203
0,52075002,-0,566249609,-1,872743607,0,4607915878,2,010008986
0,525754903,0,6785823107,-1,285650492,1,116333961,1,832913706
0,530759785,0,6981893778,-1,487243176,0,4748096466,1,71020609
0,535795186,0,4715639353,-1,299353361,-3,492258072,3,755869825
0,540800069,-1,575696945,-2,259412766,-0,9260663986,2,906091169
0,545804951,-1,54677248,-2,25423789,-0,9260187149,2,886451841
0,550840352,-0,7748134732,-1,24454236,3,256843567,3,571589509
0,555845235,-0,4833567142,-1,727645159,0,09089565277,1,796288821
0,560850117,0,2045758665,-0,8579189777,-1,29117012,1,56364847
0,565885518,0,05878804624,-1,862247348,1,479400635,2,379085424
0,570890401,0,03332327306,-1,85258615,1,478185654,2,370278193
0,575895283,0,5664815307,-1,448863983,0,7498006821,1,726936371
0,580900166,-0,3864171505,-1,291782737,-4,769316673,4,956248822
0,585935567,-0,675614059,-2,213384628,-2,328679085,3,283027893
0,590940449,-1,26871109,-0,7440116405,1,317089081,1,974311221
0,595945332,-0,826908946,-2,032888651,3,89654541,4,472077907
0,600950215,-0,8135236502,-1,532511234,0,9957332611,2,000473979
0,605985615,-0,8326527476,-1,518978477,0,99426651,1,997291191
0,610990498,0,0118085742,-0,5732727647,-1,144300461,1,279923689
0,615995381,0,1021938324,-0,9181208014,1,164477348,1,48640401
0,621000264,0,9945739508,-1,168431282,-1,394019127,2,073089079
0,626005147,0,5804416537,-1,154415607,-4,500538826,4,682353856
0,631040547,-0,5183478594,-1,310944796,-3,862259865,4,111485379
0,63604543,-1,676356077,-2,266477346,1,635924339,3,259346208
0,641050313,-1,636969328,-2,245767355,1,635369301,3,224526685
0,646055196,-1,013990521,-1,270610094,3,358418465,3,731166222
0,651090596,0,3584608138,-0,7935281992,2,327775002,2,485300307
0,656095479,0,01340188086,-0,7694758773,-0,0988407135,0,7759137985
0,661100362,0,7531783581,-1,361632466,2,49491024,2,940390743
0,666105244,0,733721137,-1,34572649,2,493728638,2,92711616
0,671140645,1,053809881,-0,7737593651,-2,750126839,3,045064277
0,676145528,1,059646368,-0,7661764026,-2,75045681,3,045470303
0,68115041,-0,07369355857,-1,570672989,-2,200028419,2,704176293
0,686185811,-1,464336634,-0,7087232471,1,303263664,2,084482333
0,691190694,-0,6763623357,-2,083092213,4,435063362,4,946364948
0,696195576,-0,4525265694,-0,9039631486,2,089022636,2,320763936
0,701230977,-0,4650284648,-0,9020528197,2,088633537,2,322141429
0,70623586,-0,6012208462,-1,738308668,1,251836777,2,224922211
0,711240742,0,8829342127,-0,5144504905,1,454948425,1,777950239
0,716276143,0,8680696487,-0,5125644207,1,454642296,1,769816773
0,721281026,0,8872753978,-0,414691925,-3,907909393,4,028769397
0,726285908,-1,159046769,-2,051843405,-3,254470825,4,018087993
0,731290791,-0,8463980556,-1,319670081,-0,5868816376,1,674021759
0,736326192,-1,058068275,-0,7699683905,1,985326767,2,377789345
0,741331074,-1,036070585,-0,7662088275,1,985591888,2,367085417
0,746335957,-0,2521772981,-0,8533471823,1,054257393,1,379584522
0,75134084,-0,830008626,-0,9939932227,0,07459259033,1,297112524
0,75637624,0,3940874338,-1,391194582,1,897881508,2,385934091
0,761381123,-0,0534664318,-1,240467191,0,5925111771,1,375749616
0,766386006,-0,06931457669,-1,242094278,0,592414856,1,377881732
0,771390889,0,9019172192,-0,5092108846,-1,526796341,1,844954596
0,776426289,-0,05321387947,-0,9065830708,-3,741560936,3,850195166
0,781431172,-1,932237744,-2,195504427,0,8097333908,3,034707655
0,786436055,-0,5821536779,-0,9406822324,2,703989029,2,921530872
0,791440938,-0,567191124,-0,9312649369,2,703843117,2,915429257
0,796476338,-0,08859208226,-1,066267252,2,432649612,2,657547468
0,801481221,-0,4417091608,-0,8206923604,0,2053098679,0,954355843
0,806486104,0,5824654698,-1,382303953,2,162518501,2,631827599
0,811490987,-0,2781067193,-0,9230835438,0,1914548874,0,9828944755
0,816526387,1,12562108,-1,053744078,-2,15076828,2,646356664
0,82153127,0,2342796326,-0,8247665763,-4,363084793,4,446530756
0,826536153,0,2507736087,-0,8179918528,-4,363202095,4,446294029
0,831541035,-1,637281179,-1,767290354,1,057244301,2,630925762
0,836576436,-0,1816183776,-1,106552839,3,05419445,3,253543939
0,841581319,-0,4678864479,-1,258963108,2,752244949,3,062475812
0,846586201,-0,4504875541,-0,5661945343,1,633965492,1,786997067
0,851621602,-0,4308909476,-0,7777841091,0,08410263062,0,8931340222
0,856626485,0,9599354267,-1,396876812,2,319124222,2,872468974
0,861631367,0,9355912209,-1,391902685,2,318739891,2,86169158
0,86663625,-0,4046061337,-0,8650350571,0,2882642746,0,9975410094
0,871671651,0,9751666784,-0,8484221697,-2,87433815,3,151601185
0,876676533,0,3068745136,-0,8498020172,-4,152862549,4,250012092
0,881681416,-0,2399473786,-0,7045325041,-2,481277466,2,590497762
0,886716817,-1,446473837,-1,733011961,0,7488203049,2,378307984
0,891721699,-0,2716322541,-1,129883289,3,198507309,3,403067636
0,896726582,-0,2788690329,-1,126928568,3,19827652,3,402456264
0,901761983,0,1691561788,-1,147838831,1,348879814,1,779220208
0,906766865,0,1193631515,-1,144512892,1,348196983,1,772510205
0,911771748,0,2597286701,-0,8733189702,1,980016708,2,17958968
0,916776631,-0,1563882232,-1,070740819,-0,2705116272,1,115401147
0,921812031,0,2161020786,-0,4983155429,-4,235505104,4,270189923
0,926816914,0,2304521799,-0,4957578778,-4,235513687,4,270651036
0,931821797,0,7364037633,-1,221557975,-2,788948059,3,132527041
0,93682668,-0,185291186,-0,7315323949,1,540100098,1,715045416
0,94186208,-0,1560402662,-0,72562325,1,540385246,1,709872619
0,946866963,-0,4113917947,-0,4684738219,2,871376038,2,93828373
0,951871846,-0,4342347085,-0,4616734684,2,870818138,2,939948802
0,956876729,0,1067740098,-1,029739857,0,4614696503,1,133454498
0,961881612,0,4036298692,-0,8546507359,1,095479965,1,446866029
0,966917012,0,4049328566,-1,04628849,-0,8847770691,1,428817933
0,971921895,0,7597403526,-0,6275998354,-4,229812622,4,343086664
0,976926778,0,7691894174,-0,6214246154,-4,229930878,4,343976996
0,981962178,0,2130598128,-0,9698270559,-3,600245476,3,734665512
0,986967061,-0,9340413213,-1,417992353,-1,576797485,2,317202152
0,991971944,-0,229584977,-0,2882453799,0,9781694412,1,045279923
0,996976826,-1,088239312,-1,601837039,2,587134361,3,231626665
1,002012227,-0,5251859426,-0,7389569283,2,66580677,2,815742061
1,00701711,-0,5199930668,-1,345692635,1,743024826,2,26261287
1,012021992,0,9428343177,-0,2728993297,1,318738937,1,643923046
1,017057393,-0,06714880466,-1,286967158,-0,5034198761,1,383555203
1,022062276,0,8465225697,-0,613579452,-2,90483284,3,087253477
1,027067158,0,8476720452,-0,610689342,-2,904881477,3,087041588
1,032072041,0,2540021539,-0,7182042599,-2,809042931,2,910507969
1,037107442,-1,127804518,-1,400521874,0,7370004654,1,943340999
1,042112324,-1,079502463,-1,398040056,0,7374944687,1,914089773
1,047117207,-1,051337361,-0,8518773317,2,298549652,2,667271216
1,052152608,-0,6890528202,-0,6803574562,2,478175163,2,660645072
1,05715749,-0,741153121,-0,5076797009,0,1099824905,0,9050650671
1,062162373,-0,7901633382,-0,502065599,0,1093864441,0,9425462115
1,067167256,-0,3432972729,-0,7025001049,1,418680191,1,61988052
1,072202656,1,139308691,-0,8578706384,-1,564558029,2,117028142
1,077207539,0,1739665717,-0,676751256,-4,246161461,4,303271288
1,082212422,0,662121892,-0,7205621004,-3,28578949,3,428414752
1,087217305,-0,9054090977,-1,156951308,-1,526104927,2,118324388
1,092252705,0,172634989,-0,5590918064,1,16061306,1,299772735
1,097257588,-1,486872911,-1,40463984,2,278879166,3,062204171
1,102262471,-0,03899230063,-0,7784380913,2,724473,2,833767702
1,107267354,-0,5041531324,-0,2188191265,2,195052147,2,262809342
1,112302754,-0,75650388,-1,178956389,0,5520343781,1,505648778
1,117307637,0,6125715375,-0,3391866684,0,7074251175,0,9953601265
1,12231252,0,5877161026,-0,3325273693,0,7073049545,0,9778880137
1,12734792,1,048509717,-0,6349144578,-2,697527885,2,962962316
1,132352803,1,054122925,-0,6318191886,-2,697566986,2,964327626
1,137357686,0,3654517233,-0,486905098,-4,306266785,4,349087853
1,142362569,-0,8887050152,-1,483394027,-0,8801660538,1,940347063
1,147397969,-0,84084481,-1,479690075,-0,8798160553,1,915875519
1,152402852,-0,8005637527,-1,47060895,-0,8793945313,1,89127675
1,157407735,-1,144588351,-1,161247492,2,608960152,3,076564855
1,162412617,-0,7819078565,-0,3994495869,1,420947075,1,670338426
1,167448018,-0,8265765309,-0,3864952326,1,420387268,1,688226086
1,172452901,-0,7110614777,-1,238565803,1,831806183,2,32275
1,177457783,0,06683885306,-0,8034901023,-1,3284235,1,553953916
1,182493184,0,05344997719,-0,7945306301,-1,328453064,1,548845817
1,187498067,0,7580714822,-0,9258862138,-3,119506836,3,341146592
1,192502949,0,5140759349,-0,3253393769,-3,670201302,3,720281894
1,197507832,0,4317044616,-0,8256884813,-2,489531517,2,658175574
1,202543233,-1,176737309,-1,058135629,-0,8633031845,1,802679697
1,207548115,-0,334297955,-0,5295708776,1,526498795,1,649969396
1,212552998,-0,6083723903,-1,019079566,3,583130836,3,774581661
1,217557881,-0,3726600409,-0,4373528659,3,821998596,3,864948422
1,222593281,-0,7211064696,-0,3000042737,1,097064972,1,346680607
1,227598164,-0,7541472912,-0,9140693545,0,4143371582,1,255362976
1,232603047,0,09236232191,-0,6303342581,-0,4834480286,0,7997337505
1,23760793,0,614340663,-0,6496309638,-3,325253487,3,443362541
1,24264333,0,3312131464,-0,4312739074,-4,34041214,4,374343022
1,247648213,0,3754240274,-0,7288732529,-2,183436394,2,3322937
1,252653096,-0,897066772,-1,113488674,0,02436351776,1,43009769
1,257688496,-0,8419536352,-1,115853667,0,02490139008,1,398082762
1,262693379,-0,7249258757,-0,8279121518,1,952661514,2,241393104
1,267698262,-0,7764763832,-0,6489011645,3,750863075,3,884966165
1,272703145,-0,6903973818,-0,1533355862,2,454979897,2,554816361
1,277738545,-0,7461849451,-0,1479753554,2,45443821,2,569621685
1,282743428,0,3664326072,-0,3255483508,0,5101537704,0,7074683412
1,287748311,0,3316307962,-0,3231023252,0,5101833344,0,6889565532
1,292783711,0,07258549333,-0,8098678589,-0,6774082184,1,058317768
1,297788594,0,3473038673,-0,5285477042,-4,280462265,4,326931922
1,302793477,0,3725281358,-0,5284636021,-4,280501366,4,329057973
1,30779836,-0,09583497047,-0,7566774487,-1,656585693,1,823738266
1,31283376,-0,08908110857,-0,6711450219,1,305461884,1,470578734
1,317838643,-1,557777643,-0,9974877834,2,338069916,2,981312462
1,322843526,-1,544850349,-0,9941194654,2,338294029,2,973626587
1,327848408,-1,033859015,-0,3773590922,3,111578941,3,300482973
1,332883809,-0,6217226386,-0,7034626603,0,6306247711,1,130967
1,337888692,-0,1974899024,-0,6652911901,0,8886079788,1,127492248
1,342893574,-0,2456931025,-0,6574782729,0,8885259628,1,132307894
1,347898457,0,5266063213,-0,9598490596,1,108965874,1,558341986
1,352933858,0,4616245031,-0,8041859865,-4,297037125,4,395945897
1,35793874,0,4744699597,-0,8032613397,-4,297046661,4,397153685
1,362943623,0,5509715676,0,1132914349,-3,937962532,3,977933323
1,367948506,1,04534173,-0,5134234428,-1,912109375,2,238862485
1,372983906,-0,6778482199,-0,2705361843,0,9902963638,1,230184915
1,377988789,-0,6415752769,-0,2666002214,0,9909200668,1,210213656
1,382993672,-0,762046814,-0,1591903269,3,631851196,3,714350551
1,388029072,-0,7909206152,-0,1551949382,3,631399155,3,719771594
1,393033955,-0,02854725718,-0,8204892278,2,249360085,2,394501683
1,398038838,0,01182615757,-0,3959946036,0,7547397614,0,8523987866
1,403043721,-0,02435677312,-0,3941951394,0,7546825409,0,8517797825
1,408079121,0,2894488573,-0,7778475285,-3,339128494,3,440727615
1,413084004,0,2976149917,-0,7779316306,-3,339133263,3,441447842
1,418088887,1,135446429,-0,1910393685,-2,486883163,2,740496762
1,42309377,-0,4470460415,-0,9592708945,-1,540978432,1,869402402
1,42812917,0,06233365834,-0,501799643,1,181909561,1,285534355
1,433134053,-1,403749943,-0,8657136559,2,365221977,2,883443954
1,438138936,-0,3538591266,-0,549222827,4,166087151,4,217006538
1,443174336,-1,031185865,-0,3672695458,2,925447464,3,123535508
1,448179219,-0,4571614265,-0,5491117239,0,5090370178,0,877290682
1,453184102,-0,3729476929,-0,3080762923,0,4821243286,0,6829676799
1,458188985,0,6700974703,-1,105914712,0,8481931686,1,546450653
1,463224385,0,3097617924,-0,1701706201,-2,335917473,2,36250309
1,468229268,0,475440979,-0,7841202617,-4,081418037,4,183164102
1,473234151,0,4914174676,-0,7855071425,-4,081424713,4,185276608
1,478269551,0,9374554157,-0,6869915724,-1,541049957,1,930185237
1,483274434,-0,933788836,-0,8409351707,-0,8006219864,1,490009771
1,488279317,-0,879281342,-0,8392702937,-0,799864769,1,455092421
1,493284199,-0,8373049498,-0,4959112406,2,837368965,2,999611672
1,4983196,-0,7272315621,-0,9086962938,4,908466339,5,044565046
1,503324483,-0,4972051084,0,2028932571,1,347730637,1,450777882
1,508329365,-0,4552367628,-1,184351087,-0,2998790741,1,303785053
1,513334248,-0,1185733229,-0,1287153959,0,5855445862,0,6111380764
1,518369649,-0,1516070664,-0,1204268485,0,5855293274,0,6167105656
1,523374531,0,5844975114,-0,9193714857,0,4658098221,1,184846007
1,528379414,0,5453765392,-0,2405822724,-3,113451004,3,169998826
1,533384297,0,5607862473,0,05718415976,-2,998338699,3,050866467
1,538419697,0,345756948,-0,8124766946,-0,8886079788,1,25271321
1,54342458,-0,8504507542,-0,8603200912,0,4984083176,1,308368448
1,548429463,-0,7983862758,-0,85701406,0,4994068146,1,27330315
1,553434346,-0,1962701678,-0,2659014463,3,262657166,3,279353189
1,558469746,-0,9958436489,-0,845643878,4,213181496,4,411090166
1,563474629,-1,041129231,-0,8437618613,4,21235466,4,420386401
1,568479512,-0,6420753002,-0,9576356411,1,079933167,1,579741231
1,573484395,-0,6956887245,-0,9584507942,1,079486847,1,602467653
1,578519795,0,641354084,-0,7873764634,-1,101868629,1,49846963
1,583524678,0,212700054,-0,6894695759,-3,151385307,3,232930399
1,588529561,0,5458393693,-0,1687678993,-3,651834488,3,696257343
1,593564961,0,5772792101,-0,1764185429,-3,651801109,3,701354635
1,598569844,1,251352191,-0,5697126985,-0,9052324295,1,646177577
1,603574727,1,312751293,-0,5760959387,-0,9044380188,1,695054754
1,60857961,-0,8383249044,-1,066348553,1,1027565,1,748130367
1,61361501,-0,5572516322,-0,9359577298,3,29838562,3,473599567
1,618619893,-0,5779722929,-0,94259727,3,29780674,3,478228123
1,623624776,-0,7391014099,0,04754509777,1,266476631,1,467138197
1,628660176,-0,4687901437,-1,49868381,0,7366781235,1,734506275
1,633665059,-0,5302670598,-1,505803466,0,7361030579,1,757974671
1,638669942,-0,3633444309,0,1738054603,-0,4037656784,0,5703106492
1,643674824,0,259254396,-1,472589612,-0,286482811,1,522434041
1,648710225,0,492336452,0,2864403725,-3,937767029,3,978750111
1,653715108,0,5563237071,0,02147131413,-2,755181313,2,810868398
1,65871999,1,627113819,-0,547986269,-1,670240402,2,395306104
1,663755391,-0,7452677488,-1,328912497,0,1743545532,1,533568372
1,668760274,-0,6907109022,-1,331618428,0,1754055023,1,510316616
1,673765156,-0,5637885928,-0,3921020627,2,292277336,2,392934807
1,678770039,-0,8330844045,-0,6251643896,3,376663208,3,533654561
1,68380544,-0,7628692389,-0,3041903377,1,345489502,1,576338554
1,688810322,-0,8882373571,-0,5547862053,-0,1278972626,1,055040779
1,693815205,-1,356706142,-0,7274039984,0,4031076431,1,591308866
1,698820088,0,6108950377,-0,7062157393,-0,07583141327,0,9368478108
1,703855488,0,5963239074,-0,6991212964,-0,07577133179,0,9220163146
1,708860371,0,7661631107,-0,8769729137,-3,817626953,3,991285878
1,713865254,0,5504365563,0,01921035349,-3,709974289,3,750634435
1,718870137,1,207247257,-0,5973587632,-1,681705475,2,154626821
1,723905537,1,271946311,-0,5914576054,-1,680844307,2,189270906
1,72891042,-0,207061246,-0,6100484729,-1,114530563,1,287327416
1,733915303,0,7256646156,-0,6612061262,2,061375618,2,283210922
1,738920186,-0,8912286758,-0,7370122075,3,359106064,3,552614403
1,743955586,-1,158244848,-0,3327013254,3,598054886,3,794498684
1,748960469,-1,215971112,-0,3273848295,3,596955299,3,811017449
1,753965352,-0,7813907862,-0,6683009863,0,5098371506,1,147663578
1,758970235,-0,5107010007,-0,416844964,0,5621614456,0,8663721643
1,764005635,0,5886103511,-0,6852065325,-0,6183719635,1,094693575
1,769010518,0,4662116766,-0,4524436593,-3,510536194,3,570143269
1,774015401,0,5032251477,-0,4390594661,-4,154687881,4,208020931
1,779050801,0,8088802695,-0,1863052547,-2,631886482,2,759678132
